,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
1306,147830,KR7147830004,제룡산업,KOSDAQ,벤처기업부,6280,3,0,0.0,6190,6670,6030,4102163,26213202160,125600000000,20000000,KSQ
1307,119850,KR7119850006,지엔씨에너지,KOSDAQ,우량기업부,7630,2,-200,-2.55,7750,7850,7350,478836,3646741860,125505175670,16448909,KSQ
1308,251120,KR7251120002,바이오에프디엔씨,KOSDAQ,기술성장기업부,14400,1,100,0.7,14230,14490,14100,6003,85320950,125218080000,8695700,KSQ
1309,017550,KR7017550005,수산중공업,KOSPI,,2005,1,5,0.25,2000,2015,2000,39556,79346465,125110255650,62399130,STK
1310,027050,KR7027050004,코리아나,KOSDAQ,중견기업부,3125,2,-15,-0.48,3185,3315,3105,3449203,11096206465,125000000000,40000000,KSQ
1311,008110,KR7008110009,대동전자,KOSPI,,11900,1,120,1.02,11950,12100,11700,11117,131886910,124836319300,10490447,STK
1312,016740,KR7016740003,두올,KOSPI,,3770,1,45,1.21,3715,3780,3700,62729,234680240,124661383600,33066680,STK
1313,024090,KR7024090003,디씨엠,KOSPI,,10910,2,-40,-0.37,10900,10960,10900,1195,13036410,124374000000,11400000,STK
1314,256940,KR7256940008,케이피에스,KOSDAQ,벤처기업부,6620,1,180,2.8,6440,6690,6350,53088,347640880,124116115960,18748658,KSQ
1315,053580,KR7053580007,웹케시,KOSDAQ,우량기업부,9100,2,-20,-0.22,9050,9200,9030,5115,46424870,124089856800,13636248,KSQ
1316,241790,KR7241790005,티이엠씨씨엔에스,KOSDAQ,우량기업부,12400,1,140,1.14,12130,12460,12130,27916,343025340,124032661600,10002634,KSQ
1317,061040,KR7061040002,알에프텍,KOSDAQ,우량기업부,3855,2,-15,-0.39,3835,3895,3800,33798,129516250,123704093445,32089259,KSQ
1318,052330,KR7052330008,코텍,KOSDAQ,우량기업부,7930,2,-30,-0.38,7910,8090,7840,41482,331618430,123506197360,15574552,KSQ
1319,200350,KR7200350007,래몽래인,KOSDAQ,기술성장기업부,12510,1,260,2.12,12250,12670,12150,53311,666694590,122950194030,9828153,KSQ
1320,055490,KR7055490007,테이팩스,KOSPI,,25800,1,4050,18.62,22050,26650,21800,497010,12493026000,122927970000,4764650,STK
1321,082210,KR7082210006,옵트론텍,KOSDAQ,중견기업부,4510,2,-20,-0.44,4480,4535,4320,250785,1109243255,122869488390,27243789,KSQ
1322,036710,KR7036710002,심텍홀딩스,KOSDAQ,중견기업부,2540,2,-5,-0.2,2525,2560,2525,43216,109503335,122809368300,48350145,KSQ
1323,086670,KR7086670007,비엠티,KOSDAQ,우량기업부,13450,2,-150,-1.1,13470,13820,13430,24836,335506800,122733590300,9125174,KSQ
1324,159580,KR7159580000,제로투세븐,KOSDAQ,중견기업부,6110,1,410,7.19,5660,6830,5600,6373314,40932477650,122399405960,20032636,KSQ
1325,348350,KR7348350000,위드텍,KOSDAQ,우량기업부,12010,1,2350,24.33,9570,12430,9480,2379823,27771098480,122305036000,10183600,KSQ
1326,013580,KR7013580006,계룡건설,KOSPI,,13690,2,-70,-0.51,13710,13760,13560,6274,85567550,122264116830,8930907,STK
1327,120030,KR7120030002,조선선재,KOSPI,,97200,2,-1400,-1.42,98400,98400,97100,3446,335767300,122243677200,1257651,STK
1328,214260,KR7214260002,라파스,KOSDAQ,기술성장기업부,14100,1,120,0.86,13720,14360,13720,20407,288566000,122217615600,8667916,KSQ
1329,038460,KR7038460002,바이오스마트,KOSDAQ,우량기업부,5330,2,-210,-3.79,5480,5520,5220,1325476,7105421850,122165971850,22920445,KSQ
1330,120240,KR7120240007,대정화금,KOSDAQ,우량기업부,16990,3,0,0.0,16860,17020,16860,8913,151042110,122164743090,7190391,KSQ
1331,003350,KR7003350006,한국화장품제조,KOSPI,,26950,2,-750,-2.71,27950,28700,26900,117735,3261944000,122137400000,4532000,STK
1332,105550,KR7105550008,트루윈,KOSDAQ,중견기업부,2140,1,5,0.23,2135,2165,2095,72234,153863160,121980950160,57000444,KSQ
1333,217950,KR7217950005,파마리서치바이오,KONEX,일반기업부,30000,2,-1000,-3.23,31500,31500,30000,154,4684200,121931730000,4064391,KNX
1334,105330,KR7105330005,케이엔더블유,KOSDAQ,우량기업부,7590,2,-60,-0.78,7700,7800,7500,12207,92372140,121895612520,16060028,KSQ
1335,080580,KR7080580004,오킨스전자,KOSDAQ,우량기업부,6890,2,-120,-1.71,6870,6960,6860,80554,556222440,121810363220,17679298,KSQ
1336,151910,KR7151910007,SBW생명과학,KOSDAQ,관리종목(소속부없음),640,0,0,0.0,0,0,0,0,0,121645902080,190071722,KSQ
1337,347890,KR7347890006,엠투아이,KOSDAQ,벤처기업부,7190,2,-70,-0.96,7260,7270,7170,5713,41202470,121605936760,16913204,KSQ
1338,014470,KR7014470009,부방,KOSDAQ,중견기업부,2025,1,45,2.27,1999,2095,1980,358919,734046188,121605826500,60052260,KSQ
1339,009070,KR7009070004,KCTC,KOSPI,,4045,2,-30,-0.74,4080,4090,4035,54586,221631495,121350000000,30000000,STK
1340,004310,KR7004310009,현대약품,KOSPI,,3780,3,0,0.0,3780,3820,3750,33688,126877850,120960000000,32000000,STK
1341,178780,KR7178780003,일월지엠엘,KOSDAQ,관리종목(소속부없음),8650,0,0,0.0,0,0,0,0,0,120790286750,13964195,KSQ
1342,038880,KR7038880001,아이에이,KOSDAQ,중견기업부,383,1,2,0.52,381,383,378,526252,200307312,120773190866,315334702,KSQ
1343,216050,KR7216050005,인크로스,KOSDAQ,우량기업부,9400,1,110,1.18,9260,9460,9240,31210,292549100,120726286800,12843222,KSQ
1344,033180,KR7033180001,KH 필룩스,KOSPI,,6630,0,0,0.0,0,0,0,0,0,120578742570,18186839,STK
1345,148140,KR7148140007,비디아이,KOSDAQ,관리종목(소속부없음),6140,0,0,0.0,0,0,0,0,0,120570191460,19636839,KSQ
1346,294630,KR7294630009,서남,KOSDAQ,기술성장기업부,5120,2,-130,-2.48,5230,5230,5060,382598,1953846840,120516910080,23538459,KSQ
1347,448710,KR7448710004,코츠테크놀로지,KOSDAQ,벤처기업부,23700,1,900,3.95,22500,23850,22500,112062,2616483450,120438470400,5081792,KSQ
1348,052420,KR7052420007,오성첨단소재,KOSDAQ,중견기업부,1427,1,29,2.07,1536,1629,1413,10901326,16663193051,120371782372,84353036,KSQ
1349,065130,KR7065130007,탑엔지니어링,KOSDAQ,중견기업부,7000,1,210,3.09,6810,7190,6720,295666,2068725560,120329874000,17189982,KSQ
1350,226340,KR7226340008,본느,KOSDAQ,중견기업부,3400,1,445,15.06,3025,3670,3005,30881967,107237480765,120320322000,35388330,KSQ
1351,396690,KR7396690000,미래에셋글로벌리츠,KOSPI,,3035,2,-20,-0.65,3055,3090,3010,40896,123745735,120204027900,39605940,STK
1352,208370,KR7208370007,셀바스헬스케어,KOSDAQ,벤처기업부,4680,2,-85,-1.78,4765,4765,4640,55707,262372030,120185039520,25680564,KSQ
1353,045660,KR7045660008,에이텍,KOSDAQ,우량기업부,14550,1,20,0.14,14320,14700,14310,56785,823383700,120183000000,8260000,KSQ
1354,232530,KR7232530006,이엠티,KONEX,일반기업부,4690,1,190,4.22,4500,4700,4500,1852,8393180,120131085760,25614304,KNX
1355,317770,KR7317770006,엑스페릭스,KOSDAQ,벤처기업부,5270,1,545,11.53,4700,5300,4645,899117,4577905935,120059063620,22781606,KSQ
1356,095190,KR7095190005,이엠코리아,KOSDAQ,중견기업부,2810,1,10,0.36,2800,2835,2755,57210,160343585,119652713970,42581037,KSQ
1357,042500,KR7042500009,링네트,KOSDAQ,우량기업부,7790,2,-300,-3.71,7880,7980,7710,431305,3372771070,119630079620,15356878,KSQ
1358,100700,KR7100700004,세운메디칼,KOSDAQ,우량기업부,2730,2,-10,-0.36,2725,2755,2725,36703,100494315,119574000000,43800000,KSQ
1359,058400,KR7058400003,KNN,KOSDAQ,우량기업부,902,1,16,1.81,887,904,885,158657,142025483,119451607440,132429720,KSQ
1360,187870,KR7187870001,디바이스이엔지,KOSDAQ,우량기업부,16960,2,-90,-0.53,17050,17150,16850,11994,204452710,119340888640,7036609,KSQ
1361,005960,KR7005960000,동부건설,KOSPI,,5190,1,20,0.39,5240,5240,5170,8265,42956130,119081659170,22944443,STK
1362,041440,KR7041440009,현대에버다임,KOSDAQ,중견기업부,6630,3,0,0.0,6630,6650,6570,64438,426063800,118782708720,17915944,KSQ
1363,053700,KR7053700001,삼보모터스,KOSDAQ,우량기업부,5190,2,-30,-0.57,5160,5190,5140,57938,298830620,118732616100,22877190,KSQ
1364,023800,KR7023800006,인지컨트롤스,KOSPI,,7510,2,-130,-1.7,7570,7640,7360,76143,569448110,118727069470,15809197,STK
1365,003100,KR7003100005,선광,KOSDAQ,우량기업부,17980,1,10,0.06,18120,18130,17910,3216,58035290,118668000000,6600000,KSQ
1366,104620,KR7104620000,노랑풍선,KOSDAQ,중견기업부,7490,1,170,2.32,7320,7570,7310,109354,813868260,118657523740,15842126,KSQ
1367,291230,KR7291230001,엔피,KOSDAQ,중견기업부,2690,2,-15,-0.55,2675,2715,2670,43451,116704030,118584327170,44083393,KSQ
1368,115180,KR7115180002,큐리언트,KOSDAQ,벤처기업부,4350,1,15,0.35,4340,4360,4255,32858,141222295,118560946500,27255390,KSQ
1369,017040,KR7017040007,광명전기,KOSPI,,2735,1,55,2.05,2665,2810,2655,3356001,9225651495,118528377025,43337615,STK
1370,424980,KR7424980001,마이크로투나노,KOSDAQ,기술성장기업부,19990,1,100,0.5,19390,21300,19190,1846180,37668610590,118318611100,5918890,KSQ
1371,004150,KR7004150009,한솔홀딩스,KOSPI,,2815,2,-5,-0.18,2820,2845,2795,17724,49762045,118254144255,42008577,STK
1372,102370,KR7102370004,케이옥션,KOSDAQ,기술성장기업부,4340,2,-30,-0.69,4370,4400,4250,46595,199614385,118174771400,27229210,KSQ
1373,199550,KR7199550005,레이저옵텍,KOSDAQ,벤처기업부,10240,1,100,0.99,9950,11000,9810,1500327,15865112020,117891409920,11512833,KSQ
1374,037950,KR7037950003,엘컴텍,KOSDAQ,중견기업부,1395,2,-17,-1.2,1409,1415,1390,1088657,1525875966,117804289005,84447519,KSQ
1375,123690,KR7123690000,한국화장품,KOSPI,,7330,2,-70,-0.95,7520,7970,7300,1301741,9928240260,117778440000,16068000,STK
1376,019440,KR7019440007,세아특수강,KOSPI,,13740,2,-30,-0.22,13670,13840,13670,2393,32923120,117751800000,8570000,STK
1377,186230,KR7186230009,그린플러스,KOSDAQ,벤처기업부,10880,2,-90,-0.82,11000,11000,10850,39185,426695500,117723645440,10820188,KSQ
1378,038680,KR7038680005,에스넷,KOSDAQ,중견기업부,6020,2,-60,-0.99,6060,6090,5980,72428,435643640,117689055540,19549677,KSQ
1379,419530,KR7419530001,SAMG엔터,KOSDAQ,기술성장기업부,13660,1,410,3.09,13250,13850,13230,37028,503908240,117352103800,8590930,KSQ
1380,101930,KR7101930006,인화정공,KOSDAQ,중견기업부,12940,2,-160,-1.22,13100,13100,12760,10216,132113180,117330512620,9067273,KSQ
1381,010040,KR7010040004,한국내화,KOSPI,,2850,3,0,0.0,2825,2875,2825,9922,28198805,117041126700,41067062,STK
1382,104540,KR7104540000,코렌텍,KOSDAQ,기술성장기업부,9170,2,-50,-0.54,9220,9270,9100,22264,204105240,116985082900,12757370,KSQ
1383,124500,KR7124500000,아이티센,KOSDAQ,투자주의환기종목(소속부없음),5030,2,-90,-1.76,5050,5100,4850,292074,1445967050,116718770810,23204527,KSQ
1384,012600,KR7012600003,청호ICT,KOSPI,,2490,0,0,0.0,0,0,0,0,0,116119947330,46634517,STK
1385,051160,KR7051160000,지어소프트,KOSDAQ,우량기업부,7500,2,-70,-0.92,7570,7570,7450,16159,120910830,116058225000,15474430,KSQ
1386,236810,KR7236810008,엔비티,KOSDAQ,기술성장기업부,6820,1,160,2.4,6660,6870,6620,54491,368303540,115772405320,16975426,KSQ
1387,054780,KR7054780002,키이스트,KOSDAQ,중견기업부,5920,1,150,2.6,5770,6330,5770,373013,2281828930,115722934560,19547793,KSQ
1388,047400,KR7047400007,유니온머티리얼,KOSPI,,2755,2,-35,-1.25,2780,2790,2750,172141,475392365,115710000000,42000000,STK
1389,357580,KR7357580000,아모센스,KOSDAQ,기술성장기업부,10310,2,-10,-0.1,10390,10390,10190,7661,78718980,115680921840,11220264,KSQ
1390,123420,KR7123420002,위메이드플레이,KOSDAQ,우량기업부,10080,2,-50,-0.49,10090,10210,10040,36711,371485760,115616007360,11469842,KSQ
1391,004840,KR7004840005,DRB동일,KOSPI,,5800,2,-110,-1.86,5850,5910,5800,25884,150939000,115594000000,19930000,STK
1392,106190,KR7106190002,하이텍팜,KOSDAQ,우량기업부,10870,1,310,2.94,10560,10920,10510,40145,430465040,115582590510,10633173,KSQ
1393,054670,KR7054670005,대한뉴팜,KOSDAQ,우량기업부,8050,1,50,0.63,7950,8080,7930,12338,98568550,115557106000,14354920,KSQ
1394,002450,KR7002450005,삼익악기,KOSPI,,1276,2,-12,-0.93,1288,1291,1276,30211,38724901,115517447540,90530915,STK
1395,260930,KR7260930003,씨티케이,KOSDAQ,중견기업부,5970,1,520,9.54,5500,6050,5460,499809,2922796200,115469298270,19341591,KSQ
1396,066590,KR7066590001,우수AMS,KOSDAQ,중견기업부,2955,1,30,1.03,2925,2965,2895,49034,143827070,115461022320,39073104,KSQ
1397,302430,KR7302430004,이노메트리,KOSDAQ,우량기업부,11730,2,-140,-1.18,11870,11970,11640,16376,192962270,115343529840,9833208,KSQ
1398,092460,KR7092460005,한라IMS,KOSDAQ,우량기업부,6740,1,180,2.74,6560,6820,6510,64475,433329260,115319243200,17109680,KSQ
1399,032560,KR7032560005,황금에스티,KOSPI,,6780,2,-30,-0.44,6800,6830,6720,15370,104025150,115260000000,17000000,STK
1400,078140,KR7078140001,대봉엘에스,KOSDAQ,우량기업부,10390,2,-50,-0.48,10520,10870,10330,299851,3183132750,115189555810,11086579,KSQ
1401,053280,KR7053280004,예스24,KOSDAQ,우량기업부,4605,2,-10,-0.22,4580,4640,4580,8369,38527625,115125000000,25000000,KSQ
1402,263690,KR7263690000,디알젬,KOSDAQ,우량기업부,10150,2,-70,-0.68,10290,10290,10010,4591,46245090,114954941500,11325610,KSQ
1403,443250,KR7443250006,레뷰코퍼레이션,KOSDAQ,벤처기업부,10250,1,580,6.0,9670,10360,9670,87254,877890800,114588706500,11179386,KSQ
1404,041920,KR7041920000,메디아나,KOSDAQ,우량기업부,6160,2,-20,-0.32,6210,6220,6070,16252,99877880,114565053680,18598223,KSQ
1405,350520,KR7350520003,이지스레지던스리츠,KOSPI,,4030,2,-20,-0.49,4050,4080,4020,26303,106172630,114285226510,28358617,STK
1406,417790,KR7417790003,트루엔,KOSDAQ,벤처기업부,10350,1,70,0.68,10190,10380,10190,10412,107487760,113846377500,10999650,KSQ
1407,267290,KR7267290005,경동도시가스,KOSPI,,19310,1,10,0.05,19300,19330,19280,3272,63172660,113840289860,5895406,STK
1408,446540,KR7446540007,메가터치,KOSDAQ,중견기업부,5480,1,80,1.48,5390,5530,5320,329272,1794149560,113825080000,20771000,KSQ
1409,163560,KR7163560006,동일고무벨트,KOSPI,,8180,2,-100,-1.21,8290,8370,8100,108874,892943850,113702000000,13900000,STK
1410,007820,KR7007820004,에스엠코어,KOSDAQ,중견기업부,5670,1,40,0.71,5610,5730,5560,41622,235009870,113592473820,20033946,KSQ
1411,382480,KR7382480002,지아이텍,KOSDAQ,벤처기업부,2880,1,20,0.7,2860,2900,2850,58377,167364125,113348563200,39357140,KSQ
1412,049520,KR7049520000,유아이엘,KOSDAQ,중견기업부,5180,1,40,0.78,5100,5290,5060,47955,247685030,112845968480,21784936,KSQ
1413,049960,KR7049960008,쎌바이오텍,KOSDAQ,우량기업부,11990,2,-10,-0.08,11950,12070,11880,12658,151376710,112706000000,9400000,KSQ
1414,256630,KR7256630005,포인트엔지니어링,KOSDAQ,벤처기업부,1938,2,-61,-3.05,1990,2040,1929,95318,187923713,112398325536,57997072,KSQ
1415,052710,KR7052710001,아모텍,KOSDAQ,중견기업부,7690,1,240,3.22,7750,7780,7520,33068,254278080,112390188210,14615109,KSQ
1416,053450,KR7053450003,세코닉스,KOSDAQ,우량기업부,7590,2,-10,-0.13,7520,7630,7500,160174,1208855520,112277374770,14792803,KSQ
1417,027830,KR7027830009,대성창투,KOSDAQ,중견기업부,2075,1,50,2.47,2040,2085,2030,625632,1290549535,112050000000,54000000,KSQ
1418,041930,KR7041930009,동아화성,KOSDAQ,우량기업부,7090,2,-20,-0.28,7090,7150,7000,10908,76913380,112022000000,15800000,KSQ
1419,142210,KR7142210004,유니트론텍,KOSDAQ,우량기업부,5820,1,100,1.75,5660,5850,5620,131288,755136660,112012255440,19246092,KSQ
1420,452280,KR7452280001,한선엔지니어링,KOSDAQ,중견기업부,6580,2,-240,-3.52,6830,6870,6480,98807,659998970,111876450000,17002500,KSQ
1421,111710,KR7111710000,남화산업,KOSDAQ,중견기업부,5430,2,-80,-1.45,5440,5490,5300,8474,45901520,111792840000,20588000,KSQ
1422,234300,KR7234300002,에스트래픽,KOSDAQ,우량기업부,4060,2,-5,-0.12,4065,4120,4040,80200,327712165,111780902520,27532242,KSQ
1423,066620,KR7066620006,국보디자인,KOSDAQ,우량기업부,14900,1,10,0.07,14890,15000,14890,5590,83672120,111750000000,7500000,KSQ
1424,250060,KR7250060001,모비스,KOSDAQ,기술성장기업부,3465,2,-60,-1.7,3555,3560,3430,228986,796817170,111473603010,32171314,KSQ
1425,088130,KR7088130000,동아엘텍,KOSDAQ,중견기업부,10450,1,240,2.35,10210,10730,10060,583193,6091388760,111427702100,10662938,KSQ
1426,105760,KR7105760003,포스뱅크,KOSDAQ,벤처기업부,11900,1,160,1.36,11800,12330,11650,451297,5448807360,111330271500,9355485,KSQ
1427,203690,KR7203690003,스피어파워,KOSDAQ,벤처기업부,8840,2,-490,-5.25,9330,9670,8770,113140,1043140890,111082122840,12565851,KSQ
1428,059120,KR7059120006,아진엑스텍,KOSDAQ,벤처기업부,11390,2,-170,-1.47,11480,11510,11290,82708,941681600,111036508440,9748596,KSQ
1429,023000,KR7023000003,삼원강재,KOSPI,,2775,3,0,0.0,2760,2790,2760,4993,13852435,111000000000,40000000,STK
1430,034590,KR7034590000,인천도시가스,KOSPI,,25350,2,-250,-0.98,25600,25750,25350,1802,45940550,110900013900,4374754,STK
1431,170030,KR7170030001,현대공업,KOSDAQ,우량기업부,7220,2,-30,-0.41,7250,7280,7180,31110,224543000,110754800000,15340000,KSQ
1432,056090,KR7056090004,이노시스,KOSDAQ,관리종목(소속부없음),1180,0,0,0.0,0,0,0,0,0,110701701180,93815001,KSQ
1433,067370,KR7067370007,선바이오,KOSDAQ,기술성장기업부,8990,2,-80,-0.88,9070,9170,8780,18540,165114950,110698859450,12313555,KSQ
1434,217190,KR7217190008,제너셈,KOSDAQ,우량기업부,12590,3,0,0.0,12500,12710,12370,13112,164794350,110403900660,8769174,KSQ
1435,005990,KR7005990007,매일홀딩스,KOSDAQ,우량기업부,8040,2,-30,-0.37,8070,8080,8000,1868,15036680,110295164160,13718304,KSQ
1436,033230,KR7033230004,인성정보,KOSDAQ,중견기업부,2810,2,-5,-0.18,2815,2830,2770,317310,888242180,110195217800,39215380,KSQ
1437,289080,KR7289080004,SV인베스트먼트,KOSDAQ,중견기업부,2070,1,60,2.99,2030,2110,2010,893112,1857974710,110194380000,53234000,KSQ
1438,412350,KR7412350001,레이저쎌,KOSDAQ,기술성장기업부,12620,4,2910,29.97,9760,12620,9370,5572868,64859673550,109875676640,8706472,KSQ
1439,141000,KR7141000000,비아트론,KOSDAQ,우량기업부,9060,1,230,2.6,8800,9370,8800,101354,929446270,109759272600,12114710,KSQ
1440,361570,KR7361570005,알비더블유,KOSDAQ,중견기업부,3825,1,145,3.94,3695,3845,3650,87456,329012370,109529988075,28635291,KSQ
1441,061250,KR7061250007,화일약품,KOSDAQ,중견기업부,1644,1,35,2.18,1747,1820,1641,2110152,3608847673,109379965944,66532826,KSQ
1442,340360,KR7340360007,다보링크,KOSDAQ,중견기업부,2515,2,-75,-2.9,2610,2695,2475,903425,2344287245,109121353180,43388212,KSQ
1443,232680,KR7232680009,라온테크,KOSDAQ,기술성장기업부,8690,2,-190,-2.14,8800,8820,8650,44801,389537710,108922493460,12534234,KSQ
1444,033310,KR7033310004,엠투엔,KOSDAQ,중견기업부,2695,1,25,0.94,2665,2720,2665,20868,56042640,108722312545,40342231,KSQ
1445,023450,KR7023450000,동남합성,KOSPI,,31050,2,-200,-0.64,31250,31350,31000,762,23781050,108675000000,3500000,STK
1446,115160,KR7115160004,휴맥스,KOSDAQ,중견기업부,2470,1,10,0.41,2470,2485,2395,317846,778667525,108606206280,43970124,KSQ
1447,099750,KR7099750002,이지케어텍,KOSDAQ,벤처기업부,15870,2,-230,-1.43,16020,16180,15740,4923,77976980,108467895120,6834776,KSQ
1448,128660,KR7128660008,피제이메탈,KOSDAQ,우량기업부,4365,3,0,0.0,4360,4410,4265,916372,3983508120,108266705685,24803369,KSQ
1449,407400,KR7407400001,꿈비,KOSDAQ,벤처기업부,8820,1,30,0.34,8580,9820,8520,2522665,23505352450,108128560680,12259474,KSQ
1450,041910,KR7041910001,폴라리스AI파마,KOSDAQ,중견기업부,9080,2,-60,-0.66,9140,9210,8690,101506,908197270,108036228040,11898263,KSQ
1451,040420,KR7040420002,정상제이엘에스,KOSDAQ,우량기업부,6870,2,-10,-0.15,6880,6900,6860,5326,36623850,107704782240,15677552,KSQ
1452,093920,KR7093920007,서원인텍,KOSDAQ,우량기업부,5790,2,-10,-0.17,5800,5820,5780,8431,48884300,107694000000,18600000,KSQ
1453,035000,KR7035000009,HS애드,KOSPI,,6500,1,90,1.4,6380,6510,6380,13455,87070270,107688158500,16567409,STK
1454,359090,KR7359090008,씨엔알리서치,KOSDAQ,중견기업부,1919,1,39,2.07,1865,2055,1818,9410272,18483859543,107679432697,56112263,KSQ
1455,257370,KR7257370007,피엔티엠에스,KOSDAQ,관리종목(소속부없음),9210,0,0,0.0,0,0,0,0,0,107645199810,11687861,KSQ
1456,330350,KR7330350000,위더스제약,KOSDAQ,우량기업부,8150,1,10,0.12,8140,8250,8130,12439,101488520,107597432850,13202139,KSQ
1457,086710,KR7086710001,선진뷰티사이언스,KOSDAQ,중견기업부,8810,1,70,0.8,8800,9090,8740,140133,1244949040,107510896800,12203280,KSQ
1458,054800,KR7054800008,아이디스홀딩스,KOSDAQ,우량기업부,10380,1,130,1.27,10400,10400,10300,2936,30295170,107409707280,10347756,KSQ
1459,002200,KR7002200004,한국수출포장,KOSPI,,2685,2,-30,-1.1,2715,2720,2680,23885,64301095,107400000000,40000000,STK
1460,208140,KR7208140004,정다운,KOSDAQ,우량기업부,3280,1,40,1.23,3245,3325,3210,204331,668060065,107204326880,32684246,KSQ
1461,171120,KR7171120009,라이온켐텍,KOSDAQ,중견기업부,2985,2,-50,-1.65,3005,3030,2965,45284,135134820,107166753600,35901760,KSQ
1462,307930,KR7307930008,컴퍼니케이,KOSDAQ,중견기업부,6860,1,30,0.44,6740,6900,6730,94302,644055510,107084600000,15610000,KSQ
1463,036580,KR7036580009,팜스코,KOSPI,,2915,1,55,1.92,2855,2930,2855,19427,56248395,107061953845,36727943,STK
1464,027580,KR7027580000,상보,KOSDAQ,우량기업부,1807,2,-25,-1.36,1821,1831,1798,521005,941950244,106940571153,59181279,KSQ
1465,067570,KR7067570002,엔브이에이치코리아,KOSDAQ,우량기업부,2535,2,-5,-0.2,2540,2550,2515,78723,198902030,106900950000,42170000,KSQ
1466,160600,KR7160600003,이큐셀,KOSDAQ,관리종목(소속부없음),3100,0,0,0.0,0,0,0,0,0,106895911200,34482552,KSQ
1467,058630,KR7058630005,엠게임,KOSDAQ,우량기업부,5450,1,20,0.37,5400,5480,5390,32234,175469710,106514129650,19543877,KSQ
1468,403490,KR7403490006,우듬지팜,KOSDAQ,벤처기업부,2355,2,-5,-0.21,2360,2375,2320,150579,353146055,106475352720,45212464,KSQ
1469,052790,KR7052790003,액토즈소프트,KOSDAQ,우량기업부,9380,1,20,0.21,9370,9430,9270,17030,159239060,106281384440,11330638,KSQ
1470,180060,KR7180060006,탑선,KONEX,일반기업부,11350,2,-320,-2.74,11400,11400,11100,1410,15866930,106096009100,9347666,KNX
1471,363260,KR7363260001,모비데이즈,KOSDAQ,벤처기업부,659,0,0,0.0,0,0,0,0,0,105979620173,160818847,KSQ
1472,064240,KR7064240005,홈캐스트,KOSDAQ,우량기업부,3020,1,130,4.5,2900,3140,2900,267395,815693125,105814796240,35038012,KSQ
1473,173130,KR7173130006,오파스넷,KOSDAQ,우량기업부,8100,1,430,5.61,7770,8380,7660,374563,3054722070,105676431300,13046473,KSQ
1474,321370,KR7321370009,센서뷰,KOSDAQ,기술성장기업부,4040,1,10,0.25,4125,4125,4040,106376,433462420,105566735200,26130380,KSQ
1475,241770,KR7241770007,메카로,KOSDAQ,벤처기업부,10340,2,-170,-1.62,10420,10650,10180,25795,268236100,105391897600,10192640,KSQ
1476,072020,KR7072020001,중앙백신,KOSDAQ,벤처기업부,10910,1,40,0.37,10870,10920,10820,26368,286568980,105376275170,9658687,KSQ
1477,002720,KR7002720001,국제약품,KOSPI,,4980,2,-20,-0.4,5040,5040,4955,70935,353420440,105375963360,21159832,STK
1478,263860,KR7263860009,지니언스,KOSDAQ,벤처기업부,11150,2,-150,-1.33,11300,11310,11030,16729,186895320,105307290000,9444600,KSQ
1479,093190,KR7093190007,빅솔론,KOSDAQ,우량기업부,5470,1,50,0.92,5410,5500,5380,38254,209003790,105236810350,19238905,KSQ
1480,069540,KR7069540003,빛과전자,KOSDAQ,벤처기업부,3675,2,-40,-1.08,3715,3810,3580,511134,1880955175,105202071450,28626414,KSQ
1481,003060,KR7003060001,에이프로젠바이오로직스,KOSPI,,1578,2,-16,-1.0,1594,1595,1541,189371,294659647,105056088504,66575468,STK
1482,019590,KR7019590009,엠벤처투자,KOSDAQ,관리종목(소속부없음),921,0,0,0.0,0,0,0,0,0,104963185182,113966542,KSQ
1483,004890,KR7004890000,동일산업,KOSPI,,43250,2,-150,-0.35,43250,43450,43100,90,3886250,104890548750,2425215,STK
1484,054040,KR7054040001,한국컴퓨터,KOSDAQ,우량기업부,6510,1,160,2.52,6350,6570,6300,307916,2000325140,104624097900,16071290,KSQ
1485,050110,KR7050110006,캠시스,KOSDAQ,중견기업부,1416,1,2,0.14,1415,1419,1408,183235,258893227,104534951088,73824118,KSQ
1486,007280,KR7007280001,한국특강,KOSPI,,1715,2,-4,-0.23,1716,1733,1710,28911,49656707,104294828365,60813311,STK
1487,012170,KR7012170007,아센디오,KOSPI,,1006,2,-22,-2.14,1028,1029,1000,1323267,1333469518,104190904928,103569488,STK
1488,004140,KR7004140000,동방,KOSPI,,2170,2,-30,-1.36,2180,2210,2155,352995,767657575,104098732220,47971766,STK
1489,041590,KR7041590001,플래스크,KOSDAQ,관리종목(소속부없음),789,0,0,0.0,0,0,0,0,0,103917099150,131707350,KSQ
1490,263800,KR7263800005,데이타솔루션,KOSDAQ,중견기업부,6390,2,-220,-3.33,6520,6560,6370,200034,1285965840,103622668200,16216380,KSQ
1491,083500,KR7083500009,에프엔에스테크,KOSDAQ,벤처기업부,12060,1,710,6.26,11400,12450,11390,709522,8569775110,103423207320,8575722,KSQ
1492,241840,KR7241840008,에이스토리,KOSDAQ,우량기업부,10840,1,170,1.59,10650,10900,10640,12976,139644740,103413534960,9539994,KSQ
1493,264900,KR7264900002,크라운제과,KOSPI,,8250,1,10,0.12,8230,8320,8200,20930,172884620,103321762500,12523850,STK
